"delta","S","v_star"
0.45,113,-1.59503550538017
0.45,114,-1.59510439955827
0.45,115,-1.5951720921372
0.45,116,-1.59523861428012
0.45,117,-1.59530399608185
0.45,118,-1.59536826661426
0.45,119,-1.59543145396939
0.45,120,-1.59549358530034
0.45,121,-1.59555468686021
0.45,122,-1.59561478403906
0.45,123,-1.59567390139907
0.45,124,-1.59573206270807
0.45,125,-1.59578929097132
0.45,126,-1.59584560846189
0.45,127,-1.59590103674954
0.45,128,-1.5959555967283
0.45,129,-1.59600930864267
0.45,130,-1.5960621921127
0.45,131,-1.59611426615786
0.45,132,-1.59616554921988
0.45,133,-1.59621605918449
0.45,134,-1.59626581340221
0.45,135,-1.59631482870826
0.45,136,-1.5963631214415
0.45,137,-1.59641070746263
0.45,138,-1.59645760217153
0.45,139,-1.59650382052388
0.45,140,-1.59654937704707
0.45,141,-1.5965942858554
0.45,142,-1.5966385606647
0.45,143,-1.59668221480623
0.45,144,-1.59672526124012
0.45,145,-1.59676771256819
0.45,146,-1.59680958104622
0.45,147,-1.59685087859574
0.45,148,-1.59689161681539
0.45,149,-1.59693180699177
0.45,150,-1.59697146010981
0.45,151,-1.59701058686285
0.45,152,-1.59704919766221
0.45,153,-1.59708730264644
0.45,154,-1.59712491169019
0.45,155,-1.59716203441274
0.45,156,-1.59719868018622
0.45,157,-1.59723485814346
0.45,158,-1.59727057718563
0.45,159,-1.59730584598947
0.45,160,-1.5973406730144
0.45,161,-1.59737506650921
0.45,162,-1.59740903451862
0.45,163,-1.59744258488954
0.45,164,-1.59747572527708
0.45,165,-1.59750846315045
0.45,166,-1.59754080579849
0.45,167,-1.59757276033511
0.45,168,-1.59760433370454
0.45,169,-1.59763553268631
0.45,170,-1.59766636390013
0.45,171,-1.59769683381056
0.45,172,-1.59772694873153
0.45,173,-1.59775671483072
0.45,174,-1.59778613813376
0.45,175,-1.59781522452828
0.45,176,-1.59784397976784
0.45,177,-1.59787240947576
0.45,178,-1.59790051914874
0.45,179,-1.59792831416044
0.45,180,-1.59795579976488
0.45,181,-1.59798298109975
0.45,182,-1.59800986318962
0.45,183,-1.59803645094905
0.45,184,-1.59806274918557
0.45,185,-1.59808876260255
0.45,186,-1.59811449580207
0.45,187,-1.59813995328758
0.45,188,-1.59816513946653
0.45,189,-1.59819005865296
0.45,190,-1.5982147150699
0.45,191,-1.59823911285181
0.45,192,-1.59826325604684
0.45,193,-1.59828714861913
0.45,194,-1.59831079445093
0.45,195,-1.59833419734471
0.45,196,-1.59835736102523
0.45,197,-1.59838028914146
0.45,198,-1.59840298526858
0.45,199,-1.59842545290974
0.45,200,-1.59844769549794
0.46,2,-0.872025382419705
0.46,3,-1.16004283807978
0.46,4,-1.27356740409118
0.46,5,-1.33484913568722
0.46,6,-1.37330273029698
0.46,7,-1.39971296285367
0.46,8,-1.4189706424173
0.46,9,-1.43364000848207
0.46,10,-1.44519281909822
0.46,11,-1.45452632515982
0.46,12,-1.46222629743573
0.46,13,-1.46868565572557
0.46,14,-1.47417690092885
0.46,15,-1.47891397735334
0.46,16,-1.4830297139645
0.46,17,-1.4866467784374
0.46,18,-1.48985476704839
0.46,19,-1.49270421690856
0.46,20,-1.49526345752938
0.46,21,-1.49757521631726
0.46,22,-1.49967369708463
0.46,23,-1.50157851221433
0.46,24,-1.50332085608335
0.46,25,-1.50492201348042
0.46,26,-1.50639846413773
0.46,27,-1.50776422084142
0.46,28,-1.5090312741076
0.46,29,-1.51020883723657
0.46,30,-1.51130227929952
0.46,31,-1.51232444296098
0.46,32,-1.51328207438111
0.46,33,-1.51418109482607
0.46,34,-1.51502672295573
0.46,35,-1.51582357599191
0.46,36,-1.51657575390173
0.46,37,-1.51728690983126
0.46,38,-1.51796030933918
0.46,39,-1.5185988804539
0.46,40,-1.51920525617058
0.46,41,-1.51978181068694
0.46,42,-1.52032899662137
0.46,43,-1.52084947360138
0.46,44,-1.52134611799223
0.46,45,-1.52182052967516
0.46,46,-1.52227416849994
0.46,47,-1.52270836927389
0.46,48,-1.52312435486632
0.46,49,-1.52352324769918
0.46,50,-1.52390607985092
0.46,51,-1.52427380196517
0.46,52,-1.52462729112568
0.46,53,-1.52496735783507
0.46,54,-1.5252947522139
0.46,55,-1.52561016951996
0.46,56,-1.52591425507315
0.46,57,-1.52620760865925
0.46,58,-1.52649078847581
0.46,59,-1.52676431467482
0.46,60,-1.52702867254929
0.46,61,-1.52728431540494
0.46,62,-1.52753166715258
0.46,63,-1.52777112465245
0.46,64,-1.52800305983779
0.46,65,-1.52822782164142
0.46,66,-1.52844573774639
0.46,67,-1.52865711617918
0.46,68,-1.52886224676163
0.46,69,-1.52906140243614
0.46,70,-1.52925484047674
0.46,71,-1.52944280359734
0.46,72,-1.52962552096731
0.46,73,-1.52980320914319
0.46,74,-1.52997607292453
0.46,75,-1.53014358812207
0.46,76,-1.53030656013673
0.46,77,-1.53046528116076
0.46,78,-1.53061991536404
0.46,79,-1.53077061857108
0.46,80,-1.53091753878465
0.46,81,-1.53106081667043
0.46,82,-1.53120058600601
0.46,83,-1.53133697409746
0.46,84,-1.53147010216591
0.46,85,-1.53160008570678
0.46,86,-1.53172703482389
0.46,87,-1.53185105454042
0.46,88,-1.5319722450886
0.46,89,-1.5320907021798
0.46,90,-1.53220651725655
0.46,91,-1.53231977772792
0.46,92,-1.53243056718945
0.46,93,-1.53253896562887
0.46,94,-1.53264504961865
0.46,95,-1.53274889249634
0.46,96,-1.5328505645336
0.46,97,-1.53295013309475
0.46,98,-1.53304766278559
0.46,99,-1.53314321559315
0.46,100,-1.53323685101702
0.46,101,-1.53332862619292
0.46,102,-1.5334185960089
0.46,103,-1.5335068132148
0.46,104,-1.53359332852535
0.46,105,-1.53367819071738
0.46,106,-1.53376144672151
0.46,107,-1.53384314170864
0.46,108,-1.53392331917171
0.46,109,-1.53400202100287
0.46,110,-1.53407928756643
0.46,111,-1.53415515776793
0.46,112,-1.53422966911939
0.46,113,-1.53430285780121
0.46,114,-1.53437475872067
0.46,115,-1.53444540556748
0.46,116,-1.53451483086639
0.46,117,-1.53458306602713
0.46,118,-1.53465014139174
0.46,119,-1.5347160862796
0.46,120,-1.53478092903014
0.46,121,-1.53484469704342
0.46,122,-1.53490741681875
0.46,123,-1.53496911399139
0.46,124,-1.53502981336751
0.46,125,-1.5350895389574
0.46,126,-1.53514831400714
0.46,127,-1.53520616102879
0.46,128,-1.53526310182911
0.46,129,-1.53531915753697
0.46,130,-1.53537434862949
0.46,131,-1.53542869495699
0.46,132,-1.53548221576676
0.46,133,-1.53553492972581
0.46,134,-1.53558685494257
0.46,135,-1.53563800898761
0.46,136,-1.5356884089135
0.46,137,-1.53573807127371
0.46,138,-1.53578701214078
0.46,139,-1.53583524712363
0.46,140,-1.53588279138418
0.46,141,-1.53592965965321
0.46,142,-1.53597586624559
0.46,143,-1.53602142507487
0.46,144,-1.53606634966723
0.46,145,-1.53611065317486
0.46,146,-1.5361543483888
0.46,147,-1.53619744775127
0.46,148,-1.53623996336746
0.46,149,-1.53628190701688
0.46,150,-1.53632329016423
0.46,151,-1.53636412396982
0.46,152,-1.53640441929968
0.46,153,-1.53644418673511
0.46,154,-1.536483436582
0.46,155,-1.53652217887972
0.46,156,-1.53656042340965
0.46,157,-1.53659817970349
0.46,158,-1.53663545705107
0.46,159,-1.53667226450807
0.46,160,-1.53670861090329
0.46,161,-1.53674450484574
0.46,162,-1.53677995473143
0.46,163,-1.53681496874991
0.46,164,-1.53684955489058
0.46,165,-1.53688372094879
0.46,166,-1.53691747453164
0.46,167,-1.5369508230637
0.46,168,-1.53698377379239
0.46,169,-1.53701633379327
0.46,170,-1.5370485099751
0.46,171,-1.53708030908469
0.46,172,-1.53711173771169
0.46,173,-1.53714280229304
0.46,174,-1.53717350911748
0.46,175,-1.5372038643297
0.46,176,-1.53723387393447
0.46,177,-1.53726354380064
0.46,178,-1.53729287966489
0.46,179,-1.5373218871355
0.46,180,-1.53735057169587
0.46,181,-1.53737893870801
0.46,182,-1.53740699341587
0.46,183,-1.53743474094856
0.46,184,-1.53746218632348
0.46,185,-1.53748933444939
0.46,186,-1.53751619012924
0.46,187,-1.53754275806311
0.46,188,-1.53756904285087
0.46,189,-1.53759504899488
0.46,190,-1.53762078090255
0.46,191,-1.53764624288882
0.46,192,-1.53767143917858
0.46,193,-1.53769637390902
0.46,194,-1.53772105113186
0.46,195,-1.53774547481558
0.46,196,-1.53776964884753
0.46,197,-1.53779357703598
0.46,198,-1.53781726311218
0.46,199,-1.5378407107322
0.46,200,-1.5378639234789
0.47,2,-0.774951796846934
0.47,3,-1.08241243664904
0.47,4,-1.2024316146265
0.47,5,-1.26694143321102
0.47,6,-1.30732739069486
0.47,7,-1.33501595784924
0.47,8,-1.35519464326389
0.47,9,-1.3705636772963
0.47,10,-1.38264773616296
0.47,11,-1.39240971548033
0.47,12,-1.40046197093139
0.47,13,-1.40720663141871
0.47,14,-1.41294840472159
0.47,15,-1.41789413628167
0.47,16,-1.4221964082957
0.47,17,-1.42597227328066
0.47,18,-1.42932111311274
0.47,19,-1.43229826879167
0.47,20,-1.43496948394921
0.47,21,-1.43738238274076
0.47,22,-1.43957266309694
0.47,23,-1.4415610564107
0.47,24,-1.44337935928832
0.47,25,-1.44505031244222
0.47,26,-1.44659111447609
0.47,27,-1.448016389701
0.47,28,-1.44933865208424
0.47,29,-1.450565602737
0.47,30,-1.45170653697631
0.47,31,-1.45277309166445
0.47,32,-1.45377230656607
0.47,33,-1.45471036068257
0.47,34,-1.45559269984706
0.47,35,-1.45642414228578
0.47,36,-1.45720896645901
0.47,37,-1.45795098455632
0.47,38,-1.4586536043059
0.47,39,-1.45931988120915
0.47,40,-1.45995256288677
0.47,41,-1.46055121834153
0.47,42,-1.4611209076771
0.47,43,-1.4616638983308
0.47,44,-1.46218202363993
0.47,45,-1.46267695288953
0.47,46,-1.46315020925595
0.47,47,-1.46360318544622
0.47,48,-1.46403715737124
0.47,49,-1.46445329613503
0.47,50,-1.46485267857723
0.47,51,-1.46523629656837
0.47,52,-1.46560506522675
0.47,53,-1.4659598302
0.47,54,-1.46630137413339
0.47,55,-1.46663042242864
0.47,56,-1.46694764838258
0.47,57,-1.46725367778214
0.47,58,-1.46754909302156
0.47,59,-1.46783443679877
0.47,60,-1.46811021544038
0.47,61,-1.46837690189794
0.47,62,-1.46863493845297
0.47,63,-1.46888473916297
0.47,64,-1.4691266920772
0.47,65,-1.46936116124687
0.47,66,-1.46958848855179
0.47,67,-1.46980899536271
0.47,68,-1.47002286668767
0.47,69,-1.47022956181106
0.47,70,-1.47043032362917
0.47,71,-1.47062540397652
0.47,72,-1.47081504063615
0.47,73,-1.47099945830603
0.47,74,-1.47117886948681
0.47,75,-1.47135347529834
0.47,76,-1.47152346623139
0.47,77,-1.47168902284062
0.47,78,-1.47185031638401
0.47,79,-1.47200750941359
0.47,80,-1.47216075632159
0.47,81,-1.47231020384615
0.47,82,-1.4724559915397
0.47,83,-1.47259825220353
0.47,84,-1.4727371122911
0.47,85,-1.47287269228279
0.47,86,-1.47300510703448
0.47,87,-1.47313446610191
0.47,88,-1.47326087404292
0.47,89,-1.47338443069923
0.47,90,-1.47350523145933
0.47,91,-1.47362336750402
0.47,92,-1.47373892603589
0.47,93,-1.4738519904939
0.47,94,-1.47396264075426
0.47,95,-1.47407095331855
0.47,96,-1.4741770014901
0.47,97,-1.47428085553933
0.47,98,-1.47438258285904
0.47,99,-1.47448224811017
0.47,100,-1.47457991335888
0.47,101,-1.47467563820535
0.47,102,-1.47476947990508
0.47,103,-1.47486149348303
0.47,104,-1.47495173184121
0.47,105,-1.47504024586009
0.47,106,-1.47512708449421
0.47,107,-1.47521229486246
0.47,108,-1.47529592233333
0.47,109,-1.47537801060542
0.47,110,-1.47545860178359
0.47,111,-1.47553773645092
0.47,112,-1.47561545373688
0.47,113,-1.4756917913818
0.47,114,-1.475766785798
0.47,115,-1.47584047212767
0.47,116,-1.47591288429777
0.47,117,-1.47598405507212
0.47,118,-1.47605401610082
0.47,119,-1.47612279796714
0.47,120,-1.47619043023215
0.47,121,-1.47625694147699
0.47,122,-1.47632235934323
0.47,123,-1.47638671057111
0.47,124,-1.47645002103598
0.47,125,-1.47651231578299
0.47,126,-1.47657361906015
0.47,127,-1.47663395434974
0.47,128,-1.47669334439834
0.47,129,-1.47675181124541
0.47,130,-1.47680937625054
0.47,131,-1.47686606011946
0.47,132,-1.47692188292891
0.47,133,-1.47697686415028
0.47,134,-1.47703102267233
0.47,135,-1.47708437682273
0.47,136,-1.47713694438883
0.47,137,-1.47718874263736
0.47,138,-1.47723978833337
0.47,139,-1.4772900977583
0.47,140,-1.47733968672732
0.47,141,-1.47738857060588
0.47,142,-1.47743676432556
0.47,143,-1.47748428239935
0.47,144,-1.47753113893613
0.47,145,-1.4775773476547
0.47,146,-1.47762292189713
0.47,147,-1.47766787464162
0.47,148,-1.47771221851483
0.47,149,-1.47775596580367
0.47,150,-1.47779912846669
0.47,151,-1.47784171814496
0.47,152,-1.4778837461725
0.47,153,-1.47792522358641
0.47,154,-1.47796616113647
0.47,155,-1.47800656929444
0.47,156,-1.47804645826302
0.47,157,-1.4780858379844
0.47,158,-1.47812471814854
0.47,159,-1.47816310820111
0.47,160,-1.47820101735115
0.47,161,-1.47823845457842
0.47,162,-1.47827542864052
0.47,163,-1.47831194807967
0.47,164,-1.47834802122934
0.47,165,-1.47838365622054
0.47,166,-1.47841886098799
0.47,167,-1.47845364327595
0.47,168,-1.47848801064393
0.47,169,-1.47852197047216
0.47,170,-1.47855552996689
0.47,171,-1.47858869616544
0.47,172,-1.47862147594119
0.47,173,-1.47865387600825
0.47,174,-1.47868590292612
0.47,175,-1.47871756310406
0.47,176,-1.47874886280539
0.47,177,-1.47877980815162
0.47,178,-1.47881040512643
0.47,179,-1.47884065957955
0.47,180,-1.47887057723046
0.47,181,-1.478900163672
0.47,182,-1.47892942437389
0.47,183,-1.47895836468605
0.47,184,-1.47898698984189
0.47,185,-1.47901530496146
0.47,186,-1.47904331505451
0.47,187,-1.47907102502341
0.47,188,-1.47909843966608
0.47,189,-1.47912556367866
0.47,190,-1.47915240165831
0.47,191,-1.47917895810569
0.47,192,-1.47920523742757
0.47,193,-1.4792312439392
0.47,194,-1.47925698186671
0.47,195,-1.47928245534941
0.47,196,-1.47930766844196
0.47,197,-1.47933262511656
0.47,198,-1.47935732926503
0.47,199,-1.47938178470083
0.47,200,-1.47940599516102
0.48,2,-0.679107255800954
0.48,3,-1.00650437284926
0.48,4,-1.13314711701945
0.48,5,-1.20094597867806
0.48,6,-1.24328511085502
0.48,7,-1.27227934875451
0.48,8,-1.29338430045269
0.48,9,-1.30944764505381
0.48,10,-1.32207247825148
0.48,11,-1.33226529279682
0.48,12,-1.34066969793019
0.48,13,-1.34770947539573
0.48,14,-1.35369827240899
0.48,15,-1.35885975037987
0.48,16,-1.36334303686221
0.48,17,-1.36728305385597
0.48,18,-1.37077290016455
0.48,19,-1.37387499676858
0.48,20,-1.3766619144478
0.48,21,-1.37917929719285
0.48,22,-1.38145605166584
0.48,23,-1.38352778687787
0.48,24,-1.38542454763202
0.48,25,-1.38716758052508
0.48,26,-1.38877482917247
0.48,27,-1.39026009658655
0.48,28,-1.39163170769684
0.48,29,-1.3929076667912
0.48,30,-1.39409763551429
0.48,31,-1.39521001750883
0.48,32,-1.39625215659156
0.48,33,-1.39723049863032
0.48,34,-1.39815072464556
0.48,35,-1.39901786092952
0.48,36,-1.39983637068115
0.48,37,-1.4006069305774
0.48,38,-1.40133574675748
0.48,39,-1.40202687370559
0.48,40,-1.40268316011892
0.48,41,-1.40330717476753
0.48,42,-1.40390124004195
0.48,43,-1.40446746079077
0.48,44,-1.40500774920164
0.48,45,-1.40552384634483
0.48,46,-1.40601734089003
0.48,47,-1.40648968541967
0.48,48,-1.40694221069126
0.48,49,-1.40737613814332
0.48,50,-1.40779259089217
0.48,51,-1.40819260342768
0.48,52,-1.40857713018417
0.48,53,-1.40894705313576
0.48,54,-1.40930318854326
0.48,55,-1.4096462929611
0.48,56,-1.40997706859732
0.48,57,-1.41029460975429
0.48,58,-1.41060102243595
0.48,59,-1.41089699014197
0.48,60,-1.41118303790016
0.48,61,-1.41145965613598
0.48,62,-1.41172730347646
0.48,63,-1.41198640928594
0.48,64,-1.41223737596292
0.48,65,-1.41248058102399
0.48,66,-1.4127163789975
0.48,67,-1.41294510314683
0.48,68,-1.413167067041
0.48,69,-1.41338256598812
0.48,70,-1.41359187834545
0.48,71,-1.41379526671825
0.48,72,-1.41399297905837
0.48,73,-1.41418524967214
0.48,74,-1.41437230014621
0.48,75,-1.41455434019905
0.48,76,-1.41473156846489
0.48,77,-1.41490417321646
0.48,78,-1.41507233303178
0.48,79,-1.41523621741021
0.48,80,-1.41539598734207
0.48,81,-1.41555179583594
0.48,82,-1.4157037884072
0.48,83,-1.41585210353116
0.48,84,-1.41599687306364
0.48,85,-1.41613822263187
0.48,86,-1.41627627199789
0.48,87,-1.41641113539689
0.48,88,-1.41654292185234
0.48,89,-1.41667173546988
0.48,90,-1.41679767571144
0.48,91,-1.41692083765132
0.48,92,-1.41704131221547
0.48,93,-1.4171591864053
0.48,94,-1.41727454350709
0.48,95,-1.41738746328826
0.48,96,-1.4174980221812
0.48,97,-1.41760629345576
0.48,98,-1.41771234738118
0.48,99,-1.41781625137804
0.48,100,-1.41791807016125
0.48,101,-1.41801786587436
0.48,102,-1.41811569821601
0.48,103,-1.41821162455903
0.48,104,-1.41830570006258
0.48,105,-1.41839797777785
0.48,106,-1.41848850874789
0.48,107,-1.41857734210165
0.48,108,-1.41866452514289
0.48,109,-1.41875010343418
0.48,110,-1.41883412087623
0.48,111,-1.41891661978302
0.48,112,-1.41899764095282
0.48,113,-1.41907722373544
0.48,114,-1.41915540609595
0.48,115,-1.41923222467508
0.48,116,-1.41930771484643
0.48,117,-1.4193819107708
0.48,118,-1.4194548454477
0.48,119,-1.4195265507643
0.48,120,-1.41959705754189
0.48,121,-1.41966639558006
0.48,122,-1.41973459369866
0.48,123,-1.41980167977777
0.48,124,-1.41986768079567
0.48,125,-1.41993262286499
0.48,126,-1.41999653126721
0.48,127,-1.42005912657206
0.48,128,-1.42012072382014
0.48,129,-1.42018136360887
0.48,130,-1.42024106808918
0.48,131,-1.42029985873396
0.48,132,-1.42035775636384
0.48,133,-1.4204147811717
0.48,134,-1.42047095274624
0.48,135,-1.42052629009433
0.48,136,-1.4205808116625
0.48,137,-1.42063453535741
0.48,138,-1.42068747856548
0.48,139,-1.42073965817161
0.48,140,-1.42079109057719
0.48,141,-1.42084179171722
0.48,142,-1.42089177707683
0.48,143,-1.42094106170698
0.48,144,-1.42098966023964
0.48,145,-1.4210375869022
0.48,146,-1.42108485553141
0.48,147,-1.42113147958668
0.48,148,-1.42117747216284
0.48,149,-1.42122284600241
0.48,150,-1.42126761350739
0.48,151,-1.42131178675051
0.48,152,-1.42135537748615
0.48,153,-1.42139839716069
0.48,154,-1.42144085692262
0.48,155,-1.42148276763207
0.48,156,-1.42152413987016
0.48,157,-1.42156498394784
0.48,158,-1.42160530991451
0.48,159,-1.42164512756621
0.48,160,-1.42168444645359
0.48,161,-1.42172327588952
0.48,162,-1.42176162495649
0.48,163,-1.42179950251362
0.48,164,-1.42183691720355
0.48,165,-1.42187387745897
0.48,166,-1.42191039150898
0.48,167,-1.42194646738518
0.48,168,-1.42198211292757
0.48,169,-1.42201733579024
0.48,170,-1.42205214344681
0.48,171,-1.42208654319578
0.48,172,-1.42212054216555
0.48,173,-1.42215414731942
0.48,174,-1.4221873654603
0.48,175,-1.42222020323531
0.48,176,-1.42225266714022
0.48,177,-1.42228476352373
0.48,178,-1.42231649859161
0.48,179,-1.4223478784107
0.48,180,-1.42237890891277
0.48,181,-1.42240959589827
0.48,182,-1.42243994503991
0.48,183,-1.42246996188623
0.48,184,-1.42249965186488
0.48,185,-1.422529020286
0.48,186,-1.42255807234528
0.48,187,-1.42258681312711
0.48,188,-1.42261524760751
0.48,189,-1.42264338065697
0.48,190,-1.42267121704332
0.48,191,-1.42269876143431
0.48,192,-1.42272601840033
0.48,193,-1.42275299241683
0.48,194,-1.42277968786688
0.48,195,-1.42280610904345
0.48,196,-1.42283226015177
0.48,197,-1.42285814531153
0.48,198,-1.42288376855906
0.48,199,-1.42290913384942
0.48,200,-1.42293424505844
0.49,2,-0.584452051558265
0.49,3,-0.932215101642957
0.49,4,-1.06560636772127
0.49,5,-1.13673449445847
0.49,6,-1.18106860210443
0.49,7,-1.21137643823912
0.49,8,-1.23341618742753
0.49,9,-1.2501819419435
0.49,10,-1.26334772620698
0.49,11,-1.27397511879174
0.49,12,-1.28273260368856
0.49,13,-1.29007784808504
0.49,14,-1.29631131507833
0.49,15,-1.30168586751624
0.49,16,-1.30635554453056
0.49,17,-1.31046277467226
0.49,18,-1.31408604514488
0.49,19,-1.31732153824289
0.49,20,-1.32022689079916
0.49,21,-1.32283701907987
0.49,22,-1.32520641019741
0.49,23,-1.32736685835201
0.49,24,-1.329344801477
0.49,25,-1.33115573122356
0.49,26,-1.33282215419047
0.49,27,-1.33436365428054
0.49,28,-1.3357937588831
0.49,29,-1.33712411187437
0.49,30,-1.33836479017308
0.49,31,-1.33952455857115
0.49,32,-1.34060765669778
0.49,33,-1.34162196197479
0.49,34,-1.34257602896228
0.49,35,-1.34347506610754
0.49,36,-1.34432369853158
0.49,37,-1.34512604742872
0.49,38,-1.3458857968468
0.49,39,-1.34660625012633
0.49,40,-1.34729037781923
0.49,41,-1.34794085855031
0.49,42,-1.34856011400475
0.49,43,-1.34915033900321
0.49,44,-1.34971352745058
0.49,45,-1.35025012413421
0.49,46,-1.3507617290077
0.49,47,-1.35125141095761
0.49,48,-1.35172054914173
0.49,49,-1.3521704094438
0.49,50,-1.35260215586585
0.49,51,-1.35301686057304
0.49,52,-1.35341551277337
0.49,53,-1.35379902658686
0.49,54,-1.35416824803591
0.49,55,-1.35452396126908
0.49,56,-1.3548668941148
0.49,57,-1.35519772304746
0.49,58,-1.35551707763732
0.49,59,-1.35582554454561
0.49,60,-1.35612367111823
0.49,61,-1.35641196862433
0.49,62,-1.35669091517995
0.49,63,-1.35696095839194
0.49,64,-1.35722251775288
0.49,65,-1.35747598681394
0.49,66,-1.35772173515927
0.49,67,-1.3579601102029
0.49,68,-1.35819143882624
0.49,69,-1.3584160288727
0.49,70,-1.35863417051361
0.49,71,-1.35884613749816
0.49,72,-1.35905218829886
0.49,73,-1.35925256716233
0.49,74,-1.35944750507465
0.49,75,-1.3596372206491
0.49,76,-1.35982192094352
0.49,77,-1.36000179265896
0.49,78,-1.36017611238495
0.49,79,-1.36034600039661
0.49,80,-1.36051162355497
0.49,81,-1.36067314044899
0.49,82,-1.36083070190183
0.49,83,-1.36098445144044
0.49,84,-1.36113452573136
0.49,85,-1.36128105498585
0.49,86,-1.36142416333645
0.49,87,-1.36156396918762
0.49,88,-1.36170058554235
0.49,89,-1.36183412030664
0.49,90,-1.36196467657367
0.49,91,-1.36209235288914
0.49,92,-1.36221724349926
0.49,93,-1.36233943858267
0.49,94,-1.36245902446751
