delta,S,n_zero_crossings,action_structure,zero_crossings,H_at_left_boundary,H_at_right_boundary
0.27,154,1,upper_tail_only,-3.31(neg_to_pos),-13.122642333586588,0.004408189126329454
0.27,156,1,upper_tail_only,-3.31(neg_to_pos),-13.1226423159332,0.004465289562555652
0.27,158,1,upper_tail_only,-3.31(neg_to_pos),-13.122642298726735,0.004522386194124373
0.27,160,1,upper_tail_only,-3.31(neg_to_pos),-13.12264228195043,0.0045794790214157555
0.27,162,1,upper_tail_only,-3.31(neg_to_pos),-13.122642265588354,0.004636568044809941
0.27,164,1,upper_tail_only,-3.31(neg_to_pos),-13.122642249625354,0.00469365326468707
0.27,166,1,upper_tail_only,-3.31(neg_to_pos),-13.122642234047003,0.004750734681427282
0.27,168,1,upper_tail_only,-3.31(neg_to_pos),-13.122642218839566,0.004807812295410718
0.27,170,1,upper_tail_only,-3.31(neg_to_pos),-13.12264220398995,0.004864886107017297
0.27,172,1,upper_tail_only,-3.31(neg_to_pos),-13.122642189485674,0.004921956116626713
0.27,174,1,upper_tail_only,-3.31(neg_to_pos),-13.122642175314828,0.004979022324619331
0.27,176,1,upper_tail_only,-3.31(neg_to_pos),-13.122642161466048,0.005036084731374624
0.27,178,1,upper_tail_only,-3.31(neg_to_pos),-13.122642147928476,0.00509314333727251
0.27,180,1,upper_tail_only,-3.31(neg_to_pos),-13.122642134691738,0.005150198142692908
0.27,182,1,upper_tail_only,-3.31(neg_to_pos),-13.122642121745919,0.005207249148015292
0.27,184,1,upper_tail_only,-3.31(neg_to_pos),-13.122642109081529,0.005264296353619358
0.27,186,1,upper_tail_only,-3.31(neg_to_pos),-13.122642096689493,0.00532133975988458
0.27,188,1,upper_tail_only,-3.31(neg_to_pos),-13.122642084561114,0.0053783793671906555
0.27,190,1,upper_tail_only,-3.31(neg_to_pos),-13.122642072688071,0.005435415175917058
0.27,192,1,upper_tail_only,-3.31(neg_to_pos),-13.122642061062383,0.005492447186443261
0.27,194,1,upper_tail_only,-3.31(neg_to_pos),-13.1226420496764,0.005549475399148518
0.27,196,1,upper_tail_only,-3.31(neg_to_pos),-13.122642038522784,0.005606499814412302
0.27,198,1,upper_tail_only,-3.31(neg_to_pos),-13.122642027594493,0.005663520432613645
0.27,200,1,upper_tail_only,-3.31(neg_to_pos),-13.122642016884768,0.005720537254132241
0.28,2,1,upper_tail_only,-3.01(neg_to_pos),-14.85374567072397,5.739454077158257e-5
0.28,4,1,upper_tail_only,-3.10(neg_to_pos),-14.853692662424427,1.1478524745345275e-4
0.28,6,1,upper_tail_only,-3.12(neg_to_pos),-14.853674992264398,1.7217212042996977e-4
0.28,8,1,upper_tail_only,-3.13(neg_to_pos),-14.853666157048096,2.2955516008504873e-4
0.28,10,1,upper_tail_only,-3.14(neg_to_pos),-14.8536608558747,2.8693436680304885e-4
0.28,12,1,upper_tail_only,-3.15(neg_to_pos),-14.853657321740931,3.443097409676632e-4
0.28,14,1,upper_tail_only,-3.15(neg_to_pos),-14.853654797350766,4.0168128296302896e-4
0.28,16,1,upper_tail_only,-3.15(neg_to_pos),-14.853652904053273,4.590489931728392e-4
0.28,18,1,upper_tail_only,-3.15(neg_to_pos),-14.853651431485675,5.164128719814531e-4
0.28,20,1,upper_tail_only,-3.15(neg_to_pos),-14.853650253429777,5.737729197723418e-4
0.28,22,1,upper_tail_only,-3.16(neg_to_pos),-14.853649289564661,6.311291369291983e-4
0.28,24,1,upper_tail_only,-3.16(neg_to_pos),-14.853648486342902,6.884815238359376e-4
0.28,26,1,upper_tail_only,-3.16(neg_to_pos),-14.853647806693136,7.45830080876031e-4
0.28,28,1,upper_tail_only,-3.16(neg_to_pos),-14.853647224135766,8.031748084333934e-4
0.28,30,1,upper_tail_only,-3.16(neg_to_pos),-14.853646719252392,8.605157068912739e-4
0.28,32,1,upper_tail_only,-3.16(neg_to_pos),-14.853646277479198,9.178527766333655e-4
0.28,34,1,upper_tail_only,-3.16(neg_to_pos),-14.853645887679132,9.751860180431393e-4
0.28,36,1,upper_tail_only,-3.16(neg_to_pos),-14.853645541190033,0.0010325154315038443
0.28,38,1,upper_tail_only,-3.16(neg_to_pos),-14.853645231173356,0.0010898410173989515
0.28,40,1,upper_tail_only,-3.16(neg_to_pos),-14.853644952158248,0.0011471627761117098
0.28,42,1,upper_tail_only,-3.16(neg_to_pos),-14.853644699715932,0.0012044807080255904
0.28,44,1,upper_tail_only,-3.16(neg_to_pos),-14.853644470222852,0.001261794813523398
0.28,46,1,upper_tail_only,-3.16(neg_to_pos),-14.853644260685638,0.001319105092988604
0.28,48,1,upper_tail_only,-3.16(neg_to_pos),-14.853644068609814,0.0013764115468042348
0.28,50,1,upper_tail_only,-3.16(neg_to_pos),-14.853643891900019,0.0014337141753530958
0.28,52,1,upper_tail_only,-3.16(neg_to_pos),-14.85364372878325,0.0014910129790186577
0.28,54,1,upper_tail_only,-3.16(neg_to_pos),-14.85364357774918,0.0015483079581835035
0.28,56,1,upper_tail_only,-3.16(neg_to_pos),-14.853643437503234,0.0016055991132306602
0.28,58,1,upper_tail_only,-3.16(neg_to_pos),-14.8536433069294,0.0016628864445429326
0.28,60,1,upper_tail_only,-3.16(neg_to_pos),-14.85364318506047,0.0017201699525031255
0.28,62,1,upper_tail_only,-3.16(neg_to_pos),-14.853643071054037,0.001777449637493822
0.28,64,1,upper_tail_only,-3.16(neg_to_pos),-14.853642964172993,0.001834725499898049
0.28,66,1,upper_tail_only,-3.16(neg_to_pos),-14.853642863769576,0.001891997540098389
0.28,68,1,upper_tail_only,-3.16(neg_to_pos),-14.85364276927223,0.0019492657584769812
0.28,70,1,upper_tail_only,-3.16(neg_to_pos),-14.853642680174723,0.0020065301554170745
0.28,72,1,upper_tail_only,-3.16(neg_to_pos),-14.85364259602707,0.0020637907313005854
0.28,74,1,upper_tail_only,-3.16(neg_to_pos),-14.85364251642793,0.002121047486510097
0.28,76,1,upper_tail_only,-3.16(neg_to_pos),-14.853642441018213,0.00217830042142797
0.28,78,1,upper_tail_only,-3.16(neg_to_pos),-14.853642369475654,0.0022355495364367872
0.28,80,1,upper_tail_only,-3.17(neg_to_pos),-14.853642301510218,0.0022927948319186875
0.28,82,1,upper_tail_only,-3.17(neg_to_pos),-14.853642236860164,0.0023500363082558096
0.28,84,1,upper_tail_only,-3.17(neg_to_pos),-14.85364217528868,0.002407273965830292
0.28,86,1,upper_tail_only,-3.17(neg_to_pos),-14.853642116580982,0.002464507805024496
0.28,88,1,upper_tail_only,-3.17(neg_to_pos),-14.85364206054181,0.0025217378262203383
0.28,90,1,upper_tail_only,-3.17(neg_to_pos),-14.853642006993265,0.002578964029799735
0.28,92,1,upper_tail_only,-3.17(neg_to_pos),-14.853641955772915,0.0026361864161450477
0.28,94,1,upper_tail_only,-3.17(neg_to_pos),-14.853641906732152,0.0026934049856377484
0.28,96,1,upper_tail_only,-3.17(neg_to_pos),-14.85364185973475,0.0027506197386601983
0.28,98,1,upper_tail_only,-3.17(neg_to_pos),-14.85364181465561,0.0028078306755936477
0.28,100,1,upper_tail_only,-3.17(neg_to_pos),-14.853641771379632,0.0028650377968204577
0.28,102,1,upper_tail_only,-3.17(neg_to_pos),-14.853641729800747,0.0029222411027218786
0.28,104,1,upper_tail_only,-3.17(neg_to_pos),-14.85364168982105,0.0029794405936798274
0.28,106,1,upper_tail_only,-3.17(neg_to_pos),-14.853641651350019,0.0030366362700757765
0.28,108,1,upper_tail_only,-3.17(neg_to_pos),-14.85364161430384,0.0030938281322916428
0.28,110,1,upper_tail_only,-3.17(neg_to_pos),-14.85364157860479,0.0031510161807084547
0.28,112,1,upper_tail_only,-3.17(neg_to_pos),-14.853641544180707,0.003208200415707907
0.28,114,1,upper_tail_only,-3.17(neg_to_pos),-14.853641510964486,0.003265380837671472
0.28,116,1,upper_tail_only,-3.17(neg_to_pos),-14.85364147889365,0.003322557446980623
0.28,118,1,upper_tail_only,-3.17(neg_to_pos),-14.85364144790996,0.003379730244016388
0.28,120,1,upper_tail_only,-3.17(neg_to_pos),-14.853641417959057,0.0034368992291600176
0.28,122,1,upper_tail_only,-3.17(neg_to_pos),-14.853641388990152,0.0034940644027932066
0.28,124,1,upper_tail_only,-3.17(neg_to_pos),-14.853641360955725,0.0035512257652965395
0.28,126,1,upper_tail_only,-3.17(neg_to_pos),-14.85364133381128,0.003608383317051489
0.28,128,1,upper_tail_only,-3.17(neg_to_pos),-14.853641307515097,0.0036655370584388614
0.28,130,1,upper_tail_only,-3.17(neg_to_pos),-14.853641282028029,0.0037226869898399073
0.28,132,1,upper_tail_only,-3.17(neg_to_pos),-14.853641257313294,0.0037798331116354333
0.28,134,1,upper_tail_only,-3.17(neg_to_pos),-14.853641233336312,0.003836975424206468
0.28,136,1,upper_tail_only,-3.17(neg_to_pos),-14.853641210064534,0.0038941139279338177
0.28,138,1,upper_tail_only,-3.17(neg_to_pos),-14.8536411874673,0.003951248623198067
0.28,140,1,upper_tail_only,-3.17(neg_to_pos),-14.8536411655157,0.0040083795103804665
0.28,142,1,upper_tail_only,-3.17(neg_to_pos),-14.853641144182458,0.004065506589861156
0.28,144,1,upper_tail_only,-3.17(neg_to_pos),-14.853641123441802,0.0041226298620213875
0.28,146,1,upper_tail_only,-3.17(neg_to_pos),-14.853641103269382,0.0041797493272413
0.28,148,1,upper_tail_only,-3.17(neg_to_pos),-14.853641083642165,0.004236864985901478
0.28,150,1,upper_tail_only,-3.17(neg_to_pos),-14.853641064538339,0.004293976838382729
0.28,152,1,upper_tail_only,-3.17(neg_to_pos),-14.853641045937245,0.004351084885065193
0.28,154,1,upper_tail_only,-3.17(neg_to_pos),-14.853641027819295,0.004408189126329454
0.28,156,1,upper_tail_only,-3.17(neg_to_pos),-14.853641010165907,0.004465289562555652
0.28,158,1,upper_tail_only,-3.17(neg_to_pos),-14.853640992959441,0.004522386194124373
0.28,160,1,upper_tail_only,-3.17(neg_to_pos),-14.853640976183137,0.0045794790214157555
0.28,162,1,upper_tail_only,-3.17(neg_to_pos),-14.85364095982106,0.004636568044809941
0.28,164,1,upper_tail_only,-3.17(neg_to_pos),-14.85364094385806,0.00469365326468707
0.28,166,1,upper_tail_only,-3.17(neg_to_pos),-14.85364092827971,0.004750734681427282
0.28,168,1,upper_tail_only,-3.17(neg_to_pos),-14.853640913072272,0.004807812295410718
0.28,170,1,upper_tail_only,-3.17(neg_to_pos),-14.853640898222656,0.004864886107017297
0.28,172,1,upper_tail_only,-3.17(neg_to_pos),-14.85364088371838,0.004921956116626713
0.28,174,1,upper_tail_only,-3.17(neg_to_pos),-14.853640869547535,0.004979022324619331
0.28,176,1,upper_tail_only,-3.17(neg_to_pos),-14.853640855698755,0.005036084731374624
0.28,178,1,upper_tail_only,-3.17(neg_to_pos),-14.853640842161182,0.00509314333727251
0.28,180,1,upper_tail_only,-3.17(neg_to_pos),-14.853640828924444,0.005150198142692908
0.28,182,1,upper_tail_only,-3.17(neg_to_pos),-14.853640815978626,0.005207249148015292
0.28,184,1,upper_tail_only,-3.17(neg_to_pos),-14.853640803314235,0.005264296353619358
0.28,186,1,upper_tail_only,-3.17(neg_to_pos),-14.8536407909222,0.00532133975988458
0.28,188,1,upper_tail_only,-3.17(neg_to_pos),-14.853640778793821,0.0053783793671906555
0.28,190,1,upper_tail_only,-3.17(neg_to_pos),-14.853640766920778,0.005435415175917058
0.28,192,1,upper_tail_only,-3.17(neg_to_pos),-14.853640755295089,0.005492447186443261
0.28,194,1,upper_tail_only,-3.17(neg_to_pos),-14.853640743909107,0.005549475399148518
0.28,196,1,upper_tail_only,-3.17(neg_to_pos),-14.85364073275549,0.005606499814412302
0.28,198,1,upper_tail_only,-3.17(neg_to_pos),-14.8536407218272,0.005663520432613645
0.28,200,1,upper_tail_only,-3.17(neg_to_pos),-14.853640711117475,0.005720537254132241
0.29000000000000004,2,1,upper_tail_only,-2.86(neg_to_pos),-16.775829094920645,5.739454077158257e-5
0.29000000000000004,4,1,upper_tail_only,-2.95(neg_to_pos),-16.7757760866211,1.1478524745345275e-4
0.29000000000000004,6,1,upper_tail_only,-2.98(neg_to_pos),-16.775758416461073,1.7217212042996977e-4
0.29000000000000004,8,1,upper_tail_only,-2.99(neg_to_pos),-16.77574958124477,2.2955516008504873e-4
0.29000000000000004,10,1,upper_tail_only,-3.00(neg_to_pos),-16.775744280071375,2.8693436680304885e-4
0.29000000000000004,12,1,upper_tail_only,-3.01(neg_to_pos),-16.775740745937604,3.443097409676632e-4
0.29000000000000004,14,1,upper_tail_only,-3.01(neg_to_pos),-16.775738221547442,4.0168128296302896e-4
0.29000000000000004,16,1,upper_tail_only,-3.01(neg_to_pos),-16.77573632824995,4.590489931728392e-4
0.29000000000000004,18,1,upper_tail_only,-3.01(neg_to_pos),-16.77573485568235,5.164128719814531e-4
0.29000000000000004,20,1,upper_tail_only,-3.02(neg_to_pos),-16.77573367762645,5.737729197723418e-4
0.29000000000000004,22,1,upper_tail_only,-3.02(neg_to_pos),-16.775732713761336,6.311291369291983e-4
0.29000000000000004,24,1,upper_tail_only,-3.02(neg_to_pos),-16.775731910539577,6.884815238359376e-4
0.29000000000000004,26,1,upper_tail_only,-3.02(neg_to_pos),-16.77573123088981,7.45830080876031e-4
0.29000000000000004,28,1,upper_tail_only,-3.02(neg_to_pos),-16.77573064833244,8.031748084333934e-4
0.29000000000000004,30,1,upper_tail_only,-3.02(neg_to_pos),-16.775730143449067,8.605157068912739e-4
0.29000000000000004,32,1,upper_tail_only,-3.02(neg_to_pos),-16.77572970167587,9.178527766333655e-4
0.29000000000000004,34,1,upper_tail_only,-3.02(neg_to_pos),-16.775729311875807,9.751860180431393e-4
0.29000000000000004,36,1,upper_tail_only,-3.02(neg_to_pos),-16.77572896538671,0.0010325154315038443
0.29000000000000004,38,1,upper_tail_only,-3.02(neg_to_pos),-16.77572865537003,0.0010898410173989515
0.29000000000000004,40,1,upper_tail_only,-3.02(neg_to_pos),-16.775728376354923,0.0011471627761117098
0.29000000000000004,42,1,upper_tail_only,-3.02(neg_to_pos),-16.775728123912607,0.0012044807080255904
0.29000000000000004,44,1,upper_tail_only,-3.03(neg_to_pos),-16.775727894419525,0.001261794813523398
0.29000000000000004,46,1,upper_tail_only,-3.03(neg_to_pos),-16.775727684882312,0.001319105092988604
0.29000000000000004,48,1,upper_tail_only,-3.03(neg_to_pos),-16.77572749280649,0.0013764115468042348
0.29000000000000004,50,1,upper_tail_only,-3.03(neg_to_pos),-16.77572731609669,0.0014337141753530958
0.29000000000000004,52,1,upper_tail_only,-3.03(neg_to_pos),-16.775727152979925,0.0014910129790186577
0.29000000000000004,54,1,upper_tail_only,-3.03(neg_to_pos),-16.775727001945853,0.0015483079581835035
0.29000000000000004,56,1,upper_tail_only,-3.03(neg_to_pos),-16.77572686169991,0.0016055991132306602
0.29000000000000004,58,1,upper_tail_only,-3.03(neg_to_pos),-16.775726731126074,0.0016628864445429326
0.29000000000000004,60,1,upper_tail_only,-3.03(neg_to_pos),-16.775726609257145,0.0017201699525031255
0.29000000000000004,62,1,upper_tail_only,-3.03(neg_to_pos),-16.775726495250712,0.001777449637493822
0.29000000000000004,64,1,upper_tail_only,-3.03(neg_to_pos),-16.77572638836967,0.001834725499898049
0.29000000000000004,66,1,upper_tail_only,-3.03(neg_to_pos),-16.77572628796625,0.001891997540098389
0.29000000000000004,68,1,upper_tail_only,-3.03(neg_to_pos),-16.775726193468905,0.0019492657584769812
0.29000000000000004,70,1,upper_tail_only,-3.03(neg_to_pos),-16.775726104371397,0.0020065301554170745
0.29000000000000004,72,1,upper_tail_only,-3.03(neg_to_pos),-16.775726020223743,0.0020637907313005854
0.29000000000000004,74,1,upper_tail_only,-3.03(neg_to_pos),-16.775725940624607,0.002121047486510097
0.29000000000000004,76,1,upper_tail_only,-3.03(neg_to_pos),-16.775725865214888,0.00217830042142797
0.29000000000000004,78,1,upper_tail_only,-3.03(neg_to_pos),-16.77572579367233,0.0022355495364367872
0.29000000000000004,80,1,upper_tail_only,-3.03(neg_to_pos),-16.77572572570689,0.0022927948319186875
0.29000000000000004,82,1,upper_tail_only,-3.03(neg_to_pos),-16.77572566105684,0.0023500363082558096
0.29000000000000004,84,1,upper_tail_only,-3.03(neg_to_pos),-16.775725599485355,0.002407273965830292
0.29000000000000004,86,1,upper_tail_only,-3.03(neg_to_pos),-16.775725540777657,0.002464507805024496
0.29000000000000004,88,1,upper_tail_only,-3.03(neg_to_pos),-16.775725484738487,0.0025217378262203383
0.29000000000000004,90,1,upper_tail_only,-3.03(neg_to_pos),-16.77572543118994,0.002578964029799735
0.29000000000000004,92,1,upper_tail_only,-3.03(neg_to_pos),-16.77572537996959,0.0026361864161450477
0.29000000000000004,94,1,upper_tail_only,-3.03(neg_to_pos),-16.77572533092883,0.0026934049856377484
0.29000000000000004,96,1,upper_tail_only,-3.03(neg_to_pos),-16.775725283931425,0.0027506197386601983
0.29000000000000004,98,1,upper_tail_only,-3.03(neg_to_pos),-16.775725238852285,0.0028078306755936477
0.29000000000000004,100,1,upper_tail_only,-3.03(neg_to_pos),-16.775725195576307,0.0028650377968204577
0.29000000000000004,102,1,upper_tail_only,-3.03(neg_to_pos),-16.77572515399742,0.0029222411027218786
0.29000000000000004,104,1,upper_tail_only,-3.03(neg_to_pos),-16.775725114017725,0.0029794405936798274
0.29000000000000004,106,1,upper_tail_only,-3.03(neg_to_pos),-16.775725075546692,0.0030366362700757765
0.29000000000000004,108,1,upper_tail_only,-3.03(neg_to_pos),-16.775725038500514,0.0030938281322916428
0.29000000000000004,110,1,upper_tail_only,-3.03(neg_to_pos),-16.775725002801465,0.0031510161807084547
0.29000000000000004,112,1,upper_tail_only,-3.03(neg_to_pos),-16.775724968377382,0.003208200415707907
0.29000000000000004,114,1,upper_tail_only,-3.03(neg_to_pos),-16.77572493516116,0.003265380837671472
0.29000000000000004,116,1,upper_tail_only,-3.03(neg_to_pos),-16.775724903090325,0.003322557446980623
0.29000000000000004,118,1,upper_tail_only,-3.03(neg_to_pos),-16.775724872106633,0.003379730244016388
0.29000000000000004,120,1,upper_tail_only,-3.03(neg_to_pos),-16.775724842155732,0.0034368992291600176
0.29000000000000004,122,1,upper_tail_only,-3.03(neg_to_pos),-16.775724813186827,0.0034940644027932066
0.29000000000000004,124,1,upper_tail_only,-3.03(neg_to_pos),-16.7757247851524,0.0035512257652965395
0.29000000000000004,126,1,upper_tail_only,-3.03(neg_to_pos),-16.775724758007954,0.003608383317051489
0.29000000000000004,128,1,upper_tail_only,-3.03(neg_to_pos),-16.775724731711772,0.0036655370584388614
0.29000000000000004,130,1,upper_tail_only,-3.03(neg_to_pos),-16.775724706224704,0.0037226869898399073
0.29000000000000004,132,1,upper_tail_only,-3.03(neg_to_pos),-16.77572468150997,0.0037798331116354333
0.29000000000000004,134,1,upper_tail_only,-3.03(neg_to_pos),-16.775724657532987,0.003836975424206468
0.29000000000000004,136,1,upper_tail_only,-3.03(neg_to_pos),-16.77572463426121,0.0038941139279338177
0.29000000000000004,138,1,upper_tail_only,-3.03(neg_to_pos),-16.775724611663975,0.003951248623198067
0.29000000000000004,140,1,upper_tail_only,-3.03(neg_to_pos),-16.775724589712375,0.0040083795103804665
0.29000000000000004,142,1,upper_tail_only,-3.03(neg_to_pos),-16.775724568379133,0.004065506589861156
0.29000000000000004,144,1,upper_tail_only,-3.03(neg_to_pos),-16.775724547638475,0.0041226298620213875
0.29000000000000004,146,1,upper_tail_only,-3.03(neg_to_pos),-16.775724527466057,0.0041797493272413
0.29000000000000004,148,1,upper_tail_only,-3.03(neg_to_pos),-16.775724507838838,0.004236864985901478
0.29000000000000004,150,1,upper_tail_only,-3.03(neg_to_pos),-16.775724488735015,0.004293976838382729
0.29000000000000004,152,1,upper_tail_only,-3.03(neg_to_pos),-16.77572447013392,0.004351084885065193
0.29000000000000004,154,1,upper_tail_only,-3.03(neg_to_pos),-16.775724452015968,0.004408189126329454
0.29000000000000004,156,1,upper_tail_only,-3.03(neg_to_pos),-16.775724434362584,0.004465289562555652
0.29000000000000004,158,1,upper_tail_only,-3.03(neg_to_pos),-16.775724417156116,0.004522386194124373
0.29000000000000004,160,1,upper_tail_only,-3.03(neg_to_pos),-16.77572440037981,0.0045794790214157555
0.29000000000000004,162,1,upper_tail_only,-3.03(neg_to_pos),-16.775724384017735,0.004636568044809941
0.29000000000000004,164,1,upper_tail_only,-3.03(neg_to_pos),-16.775724368054735,0.00469365326468707
0.29000000000000004,166,1,upper_tail_only,-3.03(neg_to_pos),-16.775724352476384,0.004750734681427282
0.29000000000000004,168,1,upper_tail_only,-3.03(neg_to_pos),-16.775724337268947,0.004807812295410718
0.29000000000000004,170,1,upper_tail_only,-3.03(neg_to_pos),-16.77572432241933,0.004864886107017297
0.29000000000000004,172,1,upper_tail_only,-3.03(neg_to_pos),-16.775724307915056,0.004921956116626713
0.29000000000000004,174,1,upper_tail_only,-3.03(neg_to_pos),-16.77572429374421,0.004979022324619331
0.29000000000000004,176,1,upper_tail_only,-3.03(neg_to_pos),-16.775724279895428,0.005036084731374624
0.29000000000000004,178,1,upper_tail_only,-3.03(neg_to_pos),-16.77572426635786,0.00509314333727251
0.29000000000000004,180,1,upper_tail_only,-3.03(neg_to_pos),-16.77572425312112,0.005150198142692908
0.29000000000000004,182,1,upper_tail_only,-3.03(neg_to_pos),-16.7757242401753,0.005207249148015292
0.29000000000000004,184,1,upper_tail_only,-3.03(neg_to_pos),-16.77572422751091,0.005264296353619358
0.29000000000000004,186,1,upper_tail_only,-3.03(neg_to_pos),-16.775724215118874,0.00532133975988458
0.29000000000000004,188,1,upper_tail_only,-3.03(neg_to_pos),-16.775724202990496,0.0053783793671906555
